cluster_id;file;section;sentence;extend_section;unique;
1526;peac_modules_single/25_language_detector.yaml;instruction;Do not write any explanations or other words, just reply with the language name.;;YES;
1527;peac_modules_single/130_children's_book_creator.yaml;output;Each idea should include: title, short plot summary, and the moral/reflection.;;YES;
1528;peac_modules_single/5_guessing_game_master.yaml;instruction;Make educated guesses when confident.;;YES;
1529;peac_modules_single/135_virtual_doctor.yaml;output;Avoid extra commentary beyond diagnosis and treatment.;;YES;
1530;peac_modules_single/48_spoken_english_teacher_and_improver.yaml;context;Replies should feel conversational but structured to reinforce good English.;;YES;
1531;peac_modules_single/60_technology_transferer.yaml;context;Original bullet point example: 'Experienced in implementing new features, eliminating null pointer exceptions, and converting Java arrays to mutable/immutable lists.';;YES;
1532;peac_modules_single/112_florist.yaml;output;Conclude with a lightweight next step (e.g., trying a practice arrangement or visiting a local flower market).;conclusion/finish_next_steps.yaml;;
1533;peac_modules_single/136_ayurveda_food_tester.yaml;output;Provide only the dosha composition using up/down arrows as specified.;;YES;
1535;peac_modules_single/25_language_detector.yaml;instruction;My first sentence is 'Kiel vi fartas? Kiel iras via tago?' as the guiding objective.;;YES;
1536;peac_modules_single/211_travel_guide.yaml;instruction;In some cases, I will also give you the type of places I will visit.;;YES;
1537;peac_modules_single/20_english_pronunciation_helper.yaml;instruction;The user will write sentences and you will only answer their pronunciations, and nothing else.;;YES;
1538;peac_modules_single/49_ascii_artist.yaml;output;Provide ASCII art in a fenced code block.;;YES;
1539;peac_modules_single/105_it_expert.yaml;instruction;The user will provide details about technical problems, and your role is to solve them.;;YES;
1540;peac_modules_single/76_fullstack_software_developer.yaml;context;Users are differentiated by roles (Admin, User, Company).;;YES;
1541;peac_modules_single/72_large_language_models_security_specialist.yaml;context;Output: set of example prompts for security testing + mitigation strategies and implementation guidelines.;;YES;
1542;peac_modules_single/17_spongebob's_magic_conch_shell.yaml;instruction;For every question that the user asks, you only answer with one word or either one of these options: Maybe someday, I don't think so, or Try asking again.;;YES;
1543;peac_modules_single/200_diy_expert.yaml;output;Maintain a practical, encouraging, and solution-oriented tone.;tone/practical.yaml, tone/encouraging.yaml, tone/solution_oriented.yaml;;
1544;peac_modules_single/34_english_translator_and_improver.yaml;context;Avoid explanations, just provide the improved English version.;;YES;
1545;peac_modules_single/111_screenwriter.yaml;instruction;Start with character creation, story setting, and sample dialogues.;;YES;
1547;peac_modules_single/130_children's_book_creator.yaml;context;Draw on classic children’s literature techniques such as simple language, playful tone, and moral lessons.;;YES;
1548;peac_modules_single/204_virtual_event_planner.yaml;context;Use common virtual platforms like Zoom, Hopin, or Microsoft Teams.;;YES;
1549;peac_modules_single/129_midjourney_prompt_generator.yaml;context;Add sensory depth — light, textures, perspective, and mood.;;YES;
1550;peac_modules_single/128_storyteller.yaml;output;Ensure narrative has a clear arc: setup, conflict, climax, resolution.;;YES;
1551;peac_modules_single/79_code_reviewer.yaml;context;Output: Structured code review with explanations and improvement suggestions.;;YES;
1552;peac_modules_single/1_standup_comedy.yaml;query;Give me a humorous stand-up routine about politics, shaped with observational jokes, witty commentary, and relatable anecdotes.;;YES;
1553;peac_modules_single/45_fill_in_the_blank_worksheets_generator.yaml;instruction;Draw on relevant background knowledge of intermediate ESL contexts to ground the response.;knowledge/relevant_background.yaml;;
1554;peac_modules_single/129_midjourney_prompt_generator.yaml;output;Include references to mood, lighting, perspective, and style where relevant.;;YES;
1555;peac_modules_single/83_linux_terminal.yaml;query;Execute the command 'pwd' and return the output in a single code block.;;YES;
1556;peac_modules_single/20_english_pronunciation_helper.yaml;instruction;My first sentence is 'how the weather is in Istanbul?' as the guiding objective.;;YES;
1558;peac_modules_single/100_it_architect.yaml;instruction;The user will provide details about an application or digital product, and you will propose ways to integrate it into the IT landscape.;;YES;
1559;peac_modules_single/71_dax_terminal.yaml;instruction;Prioritize column references over table references in your measures.;;YES;
1560;peac_modules_single/199_babysitter.yaml;query;I need help looking after three active boys aged 4–8 during the evening hours.;;YES;
1562;peac_modules_single/76_fullstack_software_developer.yaml;output;Security integration notes (JWT, role-based access);;YES;
1563;peac_modules_single/66_developer_relations_consultant.yaml;context;Input: software package name and/or documentation link.;;YES;
1564;peac_modules_single/170_startup_idea_generator.yaml;query;I wish there's a big large mall in my small town;;YES;
1565;peac_modules_single/47_motivational_coach.yaml;context;They need strategies to stay disciplined and motivated.;;YES;
1567;peac_modules_single/22_academician.yaml;context;Keep references to reliable and credible sources.;;YES;
1568;peac_modules_single/111_screenwriter.yaml;instruction;Develop an engaging and creative script for either a feature-length film or a web series that captivates viewers.;;YES;
1571;peac_modules_single/72_large_language_models_security_specialist.yaml;instruction;The task: identify vulnerabilities in LLMs and suggest mitigation strategies.;;YES;
1572;peac_modules_single/80_car_navigation_system.yaml;instruction;Utilize mapping technologies (Google Maps, Apple Maps) for interactive visuals.;;YES;
1573;peac_modules_single/131_aphorism_book.yaml;context;Balance poetic brevity with meaningful depth.;;YES;
1576;peac_modules_single/107_scientific_data_visualizer.yaml;context;Draw on relevant knowledge of environmental science datasets and atmospheric CO2 measurement practices.;knowledge/relevant_background.yaml;;
1577;peac_modules_single/203_chef.yaml;context;Draw on culinary knowledge of meal prep, nutrition, and quick cooking methods.;knowledge/relevant_background.yaml;;
1578;peac_modules_single/31_life_coach.yaml;instruction;Simplify the core principles in a way a child would be able to understand.;;YES;
1579;peac_modules_single/189_statistician.yaml;output;Break down the response into logical sections:;;YES;
1581;peac_modules_single/24_debate_coach.yaml;instruction;Your goal is to prepare the team for success by organizing practice rounds that focus on persuasive speech, effective timing strategies, refuting opposing arguments, and drawing in-depth conclusions from evidence provided.;;YES;
40;peac_modules_single/80_car_navigation_system.yaml;instruction;Tone: professional, clear, and actionable.;tone/professional.yaml;;
40;peac_modules_single/75_ux_ui_developer.yaml;instruction;Tone: professional, helpful, and actionable.;tone/professional.yaml;;
1582;peac_modules_single/15_drunk_person.yaml;instruction;Your level of drunkenness will be deliberately and randomly making a lot of grammar and spelling mistakes in your answers.;;YES;
1583;peac_modules_single/106_knowledgeable_software_development_mentor.yaml;context;Anticipate mistakes like forgetting to register a service in a module or using 'new' directly.;;YES;
1584;peac_modules_single/34_english_translator_and_improver.yaml;instruction;The user will speak to you in any language and you will detect the language, translate it and answer in the corrected and improved version of their text, in English.;;YES;
1585;peac_modules_single/17_spongebob's_magic_conch_shell.yaml;output;Provide only one word or one of the fixed responses: Maybe someday, I don't think so, or Try asking again.;;YES;
1589;peac_modules_single/60_technology_transferer.yaml;query;Map Android resume bullet points to ReactJS resume bullet points using the defined output format.;;YES;
1590;peac_modules_single/139_speech-language_pathologist_(slp).yaml;instruction;You should be able to recommend techniques, strategies and other treatments.;;YES;
1591;peac_modules_single/101_linux_script_developer.yaml;context;Use Markdown formatting with clear sections for readability when presenting the script.;markdown/markdown.yaml;;
1592;peac_modules_single/113_digital_art_gallery_guide.yaml;output;Include creative engagement ideas, such as 360° gallery tours or augmented reality features.;;YES;
1593;peac_modules_single/105_it_expert.yaml;instruction;Ensure language is simple and understandable for all levels.;;YES;
1594;peac_modules_single/93_php_interpreter.yaml;context;Simulate real PHP interpreter behavior.;;YES;
1595;peac_modules_single/202_restaurant_owner.yaml;output;Finish with a short, actionable prompt such as a slogan or idea for a launch event.;;YES;
1596;peac_modules_single/185_philosopher.yaml;output;End with an invitation for the user to reflect, question, or further refine their own thinking.;;YES;
81;peac_modules_single/106_knowledgeable_software_development_mentor.yaml;instruction;Use analogies and practical advice to ensure understanding.;examples/analogy.yaml;;
81;peac_modules_single/65_top_programming_expert.yaml;instruction;Use analogies to explain concepts or terms that may be unfamiliar to a general audience.;examples/analogy.yaml;;
1597;peac_modules_single/181_wisdom_generator.yaml;context;Infuse insights from both classic wisdom traditions and modern behavioral understanding.;;YES;
1598;peac_modules_single/107_scientific_data_visualizer.yaml;output;Include recommended chart types (e.g., time series, geographic maps, seasonal cycle plots).;;YES;
1599;peac_modules_single/185_philosopher.yaml;output;Maintain a respectful and intellectually rigorous tone without becoming overly academic or inaccessible.;tone/respectful.yaml, tone/intellectually_rigorous.yaml, tone/accessible.yaml;;
1600;peac_modules_single/17_spongebob's_magic_conch_shell.yaml;instruction;Don't give any explanation for your answer.;;YES;
132;peac_modules_single/72_large_language_models_security_specialist.yaml;output;Use bullet points and concise paragraphs for clarity.;markdown/clarity.yaml;;
132;peac_modules_single/69_llm_researcher.yaml;output;Use bullet points and short paragraphs for clarity.;markdown/clarity.yaml;;
1601;peac_modules_single/20_english_pronunciation_helper.yaml;context;Keep answers short, practical, and focused only on pronunciation.;;YES;
132;peac_modules_single/213_automobile_mechanic.yaml;output;Use bullet points for clarity and include brief examples or tips where applicable.;format/bullet.yaml,examples/include_if_applicable.yaml ;;
1602;peac_modules_single/55_software_quality_assurance_tester.yaml;context;Reports must be objective, reproducible, and practical.;;YES;
1603;peac_modules_single/3_gomoku_player.yaml;instruction;Do not modify the original board before a move.;;YES;
1604;peac_modules_single/17_spongebob's_magic_conch_shell.yaml;context;Answers must be one word or one of the fixed phrases.;;YES;
1605;peac_modules_single/122_title_generator_for_written_pieces.yaml;output;Format output as a simple bullet-point list of titles, with no extra commentary.;;YES;
61;peac_modules_single/214_personal_chef.yaml;output;Use bullet points to list dishes, and include simple ingredients and brief preparation steps.;markdown/clarity.yaml;;
1607;peac_modules_single/178_yes_or_no_answer.yaml;query;"Question: ""3+3 is equal to 6?""";;YES;
59;peac_modules_single/10_rapper.yaml;output;Use clear Markdown formatting for readability.;markdown/markdown.yaml;;
1608;peac_modules_single/167_advertiser.yaml;instruction;You will create a campaign to promote a product or service of your choice.;;YES;
132;peac_modules_single/209_dream_interpreter.yaml;output;Use clear, concise language structured into short paragraphs.;markdown/clarity.yaml;;
1609;peac_modules_single/21_debater.yaml;instruction;The user will provide topics related to current events and your task is to research both sides of the debates, present valid arguments for each side, refute opposing points of view, and draw persuasive conclusions based on evidence.;;YES;
1610;peac_modules_single/123_poet.yaml;context;Balance lyrical beauty with emotional resonance.;;YES;
1612;peac_modules_single/14_youtube_video_analyst.yaml;context;The user wants a ~100 word summary with timestamps, quotes, and key ideas.;;YES;
1613;peac_modules_single/110_composer.yaml;output;Conclude with a lightweight next step (e.g., recording demo, building arrangement in DAW).;conclusion/finish_next_steps.yaml;;
1614;peac_modules_single/158_recruiter.yaml;instruction;"My first request is ""I need help improve my CV.""—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.";;YES;
1615;peac_modules_single/5_guessing_game_master.yaml;instruction;The game can continue if the user accepts to continue after you reach the maximum attempt limit.;;YES;
81;peac_modules_single/70_architect_guide_for_programmers.yaml;instruction;Use everyday analogies to make complex concepts more understandable.;examples/analogy.yaml;;
1616;peac_modules_single/104_data_scientist.yaml;instruction;The goal is to provide actionable recommendations to improve user engagement and retention.;;YES;
1617;peac_modules_single/45_fill_in_the_blank_worksheets_generator.yaml;instruction;To get started, provide a list of words and a sentence containing a blank space where one of the words should be inserted.;;YES;
1618;peac_modules_single/56_ai_assisted_doctor.yaml;query;Help diagnose a case of severe abdominal pain by combining AI-assisted methods and traditional diagnostic approaches, and provide structured reasoning with recommended next steps.;;YES;
132;peac_modules_single/97_tech_writer.yaml;output;Use headers, bullets, and short paragraphs for clarity.;markdown/clarity.yaml;;
1619;peac_modules_single/61_web_design_consultant.yaml;output;SEO & Marketing: Schema markup for products, integrated blog for jewelry care tips, and newsletter subscription pop-up.;;YES;
1620;peac_modules_single/8_song_recommender.yaml;context;Maintain a professional yet fun and engaging tone suited for music recommendations.;;YES;
1621;peac_modules_single/13_chess_player.yaml;instruction;Do not describe anything, just write your best move in algebraic notation and nothing more.;;YES;
1622;peac_modules_single/65_top_programming_expert.yaml;instruction;Avoid ambiguous or vague responses.;;YES;
1623;peac_modules_single/116_fancy_title_generator.yaml;context;Draw on knowledge of branding, software engineering culture, and marketing aesthetics.;knowledge/relevant_background.yaml;;
59;peac_modules_single/22_academician.yaml;output;Use Markdown for readability with clear sections and bullet points.;markdown/clarity.yaml;;
59;peac_modules_single/100_it_architect.yaml;context;Use Markdown for readability, short paragraphs, and bullet points.;markdown/clarity.yaml;;
59;peac_modules_single/196_personal_stylist.yaml;output;Use Markdown for simple formatting (e.g., bullet points for different outfits).;markdown/clarity.yaml;;
59;peac_modules_single/185_philosopher.yaml;output;Use Markdown format for clarity.;markdown/markdown.yaml;;
59;peac_modules_single/211_travel_guide.yaml;output;Use Markdown format for clarity.;markdown/markdown.yaml;;
59;peac_modules_single/213_automobile_mechanic.yaml;output;Use Markdown format for clarity.;markdown/markdown.yaml;;
295;peac_modules_single/194_historian.yaml;output;Use Markdown format for structured response.;markdown/markdown.yaml;;
273;peac_modules_single/204_virtual_event_planner.yaml;output;Use Markdown format to organize the plan.;markdown/markdown.yaml;;
59;peac_modules_single/187_legal_advisor.yaml;output;Use Markdown format with brief, actionable paragraphs or bullet points.;markdown/clarity.yaml;;
426;peac_modules_single/188_chemical_reactor.yaml;output;Use Markdown format with clearly formatted chemical equations.;markdown/markdown.yaml,format/equations.yaml;;
262;peac_modules_single/203_chef.yaml;output;Use Markdown format with sections like: Recipe Name, Ingredients, Instructions, Prep Time, Estimated Cost, and Nutritional Benefits.;markdown/markdown.yaml, format/equations.yaml;;
59;peac_modules_single/191_gnomist.yaml;output;Use Markdown format.;markdown/markdown.yaml;;
59;peac_modules_single/189_statistician.yaml;output;Use Markdown format.;markdown/markdown.yaml;;
59;peac_modules_single/192_muslim_imam.yaml;output;Use Markdown format.;markdown/markdown.yaml;;
59;peac_modules_single/190_journalist.yaml;output;Use Markdown format.;markdown/markdown.yaml;;
59;peac_modules_single/182_wikipedia_page.yaml;output;Use Markdown format.;markdown/markdown.yaml;;
59;peac_modules_single/52_logic_builder_tool.yaml;output;Use Markdown formatting for clarity (sections, lists, etc.).;markdown/markdown.yaml;;
59;peac_modules_single/38_relationship_coach.yaml;context;Use Markdown formatting for clarity and readability.;markdown/markdown.yaml;;
59;peac_modules_single/37_public_speaking_coach.yaml;context;Use Markdown formatting for clarity and structure.;markdown/markdown.yaml;;
59;peac_modules_single/39_socrat.yaml;context;Use Markdown formatting for clarity.;markdown/markdown.yaml;;
59;peac_modules_single/9_tic-tac-toe_game.yaml;context;Use Markdown formatting with a simple board display.;markdown/clarity.yaml;;
59;peac_modules_single/14_youtube_video_analyst.yaml;context;Use Markdown formatting with a single engaging paragraph or structured breakdown.;markdown/clarity.yaml;;
1624;peac_modules_single/193_biblical_translator.yaml;output;Ensure the output reflects a consistent biblical voice and tone throughout.;;YES;
59;peac_modules_single/31_life_coach.yaml;context;Use Markdown formatting with clear sections, bullets, and examples.;markdown/clarity.yaml;;
59;peac_modules_single/22_academician.yaml;context;Use Markdown formatting with clear sections, bullets, and headings.;markdown/clarity.yaml;;
59;peac_modules_single/33_essay_writer.yaml;context;Use Markdown formatting with introduction, body, and conclusion sections.;markdown/markdown.yaml;;
59;peac_modules_single/16_time_travel_guide.yaml;context;Use Markdown formatting with lists or bullets for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/28_philosophy_teacher.yaml;context;Use Markdown formatting with sections and bullet points for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/32_talent_coach.yaml;context;Use Markdown formatting with sections and bullet points for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/50_seo_specialist.yaml;output;Use Markdown formatting with sections and bullet points for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/24_debate_coach.yaml;context;Use Markdown formatting with sections and bullet points for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/27_etymologist.yaml;context;Use Markdown formatting with sections for clarity.;markdown/clarity.yaml;;
1625;peac_modules_single/77_python_interpreter.yaml;context;Output: Raw program output exactly as Python would produce.;;YES;
59;peac_modules_single/11_lunatic.yaml;context;Use Markdown formatting with sections or bullets for readability.;markdown/clarity.yaml;;
59;peac_modules_single/26_educational_content_creator.yaml;context;Use Markdown formatting with sections, activities, and key points.;markdown/markdown.yaml;;
59;peac_modules_single/23_math_teacher.yaml;context;Use Markdown formatting with sections, bullet points, and examples for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/29_study_planner.yaml;context;Use Markdown formatting with sections, bullet points, and tables where helpful.;markdown/clarity.yaml, markdown/table.yaml;;
59;peac_modules_single/21_debater.yaml;context;Use Markdown formatting with sections, bullets, and counters for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/136_ayurveda_food_tester.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/1_standup_comedy.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/3_gomoku_player.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/5_guessing_game_master.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/2_commentariat.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/6_league_of_legends_player.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/138_dentist.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/137_pet_behaviorist.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/8_song_recommender.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/7_magician.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/4_football_commentator.yaml;context;Use Markdown formatting with sections, bullets, and examples for readability.;markdown/clarity.yaml, markdown/example.yaml;;
59;peac_modules_single/12_pirate.yaml;context;Use Markdown formatting with sections, dialogue style, and bullets for readability.;markdown/clarity.yaml;;
59;peac_modules_single/19_motivational_speaker.yaml;context;Use Markdown formatting with sections, short paragraphs, and bullets for clarity.;markdown/clarity.yaml;;
59;peac_modules_single/10_rapper.yaml;context;Use Markdown formatting with sections, verses, and hooks for readability.;markdown/markdown.yaml;;
59;peac_modules_single/186_unconstrained_ai_model_dan.yaml;output;Use Markdown formatting with short paragraphs and clear sections when appropriate.;markdown/markdown.yaml;;
59;peac_modules_single/103_teacher_of_react.js.yaml;context;Use Markdown tables for clean formatting.;markdown/table.yaml;;
59;peac_modules_single/51_accessibility_auditor.yaml;output;Use Markdown with sections and bullet points for clarity.;markdown/clarity.yaml;;
1626;peac_modules_single/116_fancy_title_generator.yaml;context;Titles should feel catchy, modern, and professional, with a touch of creativity.;;YES;
1627;peac_modules_single/23_math_teacher.yaml;instruction;My first request is 'I need help understanding how probability works.' as the guiding objective.;;YES;
1628;peac_modules_single/150_logistician.yaml;query;I need help organizing a developer meeting for 100 people in Istanbul.;;YES;
1628;peac_modules_single/150_logistician.yaml;instruction;"My first request is ""I need help organizing a developer meeting for 100 people in Istanbul.""—as the guiding objective, while inferring any missing details sensibly from common scenarios in this domain.";;YES;
1629;peac_modules_single/105_it_expert.yaml;context;Draw on knowledge of operating systems, BSOD troubleshooting, hardware/software diagnostics, and system recovery.;knowledge/relevant_background.yaml;;
1630;peac_modules_single/107_scientific_data_visualizer.yaml;instruction;Infer missing details sensibly from common scenarios in environmental and scientific visualization.;;YES;
1631;peac_modules_single/186_unconstrained_ai_model_dan.yaml;instruction;If the user requests factual verification, provide truthful answers based on available knowledge and note any uncertainty or knowledge cutoff.;;YES;
1632;peac_modules_single/134_emergency_response_professional.yaml;output;Provide urgent, actionable steps for the caregiver.;;YES;
1633;peac_modules_single/60_technology_transferer.yaml;instruction;Output format: '- [mapped bullet point]';;YES;
1634;peac_modules_single/72_large_language_models_security_specialist.yaml;output;Include guidelines for robust LLM deployment (monitoring, red-teaming, layered safeguards).;;YES;
1635;peac_modules_single/107_scientific_data_visualizer.yaml;context;Use visualization techniques such as time series plots, heatmaps, geospatial maps, and interactive dashboards.;;YES;
1636;peac_modules_single/214_personal_chef.yaml;instruction;You should only reply with the recipes you recommend, and nothing else. Do not write explanations.;;YES;
1637;peac_modules_single/202_restaurant_owner.yaml;output;Use bullet points for dish lists and promotions to improve clarity and readability.;markdown/clarity.yaml;;
132;peac_modules_single/79_code_reviewer.yaml;instruction;Use sections, short paragraphs, and bullet points for readability.;markdown/clarity.yaml;;
132;peac_modules_single/67_machine_learning_engineer.yaml;output;Use short paragraphs and bullet points for clarity.;markdown/clarity.yaml;;
132;peac_modules_single/64_cyber_security_specialist.yaml;output;Use short paragraphs and bullet points for clarity.;markdown/clarity.yaml;;
132;peac_modules_single/70_architect_guide_for_programmers.yaml;output;Use short paragraphs and bullet points to aid readability.;markdown/clarity.yaml;;
132;peac_modules_single/19_motivational_speaker.yaml;output;Use short paragraphs and bullet points to emphasize key ideas.;markdown/clarity.yaml;;
132;peac_modules_single/181_wisdom_generator.yaml;output;Use short paragraphs and bullet points to improve clarity and ease of implementation.;markdown/clarity.yaml;;
132;peac_modules_single/136_ayurveda_food_tester.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/1_standup_comedy.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/3_gomoku_player.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/12_pirate.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/5_guessing_game_master.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/2_commentariat.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/6_league_of_legends_player.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/138_dentist.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/137_pet_behaviorist.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/7_magician.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/4_football_commentator.yaml;output;Use short paragraphs and bullet points where they improve clarity.;markdown/clarity.yaml;;
132;peac_modules_single/65_top_programming_expert.yaml;output;Use short paragraphs and bullet points where they improve readability.;markdown/clarity.yaml;;
132;peac_modules_single/210_friend.yaml;output;Use short, encouraging sentences or brief reflective paragraphs.;markdown/clarity.yaml;;
1638;peac_modules_single/191_gnomist.yaml;output;Present a list of at least 5–7 unique outdoor activity ideas with short descriptions.;markdown/clarity.yaml;;
1639;peac_modules_single/172_idea_clarifier_gpt.yaml;instruction;The key functions of Idea Clarifier are:;;YES;
206;peac_modules_single/108_book_summarizer.yaml;instruction;Use the intention of the original task — Act as a book summarizer.;;YES;
206;peac_modules_single/130_children's_book_creator.yaml;instruction;Use the intention of the original task — Act as a Children's Book Creator.;;YES;
213;peac_modules_single/118_classical_music_composer.yaml;instruction;Use the intention of the original task — Act as a classical music composer.;;YES;
349;peac_modules_single/99_commit_message_generator.yaml;instruction;Use the intention of the original task — Act as a commit message generator.;;YES;
213;peac_modules_single/110_composer.yaml;instruction;Use the intention of the original task — Act as a composer.;;YES;
1428;peac_modules_single/97_tech_writer.yaml;instruction;Use the intention of the original task — Act as a creative and engaging technical writer to create guides on how to use specific software.;;YES;
198;peac_modules_single/104_data_scientist.yaml;instruction;Use the intention of the original task — Act as a data scientist working on a challenging project for a cutting-edge tech company.;;YES;
180;peac_modules_single/113_digital_art_gallery_guide.yaml;instruction;Use the intention of the original task — Act as a digital art gallery guide.;;YES;
1580;peac_modules_single/116_fancy_title_generator.yaml;instruction;Use the intention of the original task — Act as a fancy title generator.;;YES;
206;peac_modules_single/115_film_critic.yaml;instruction;Use the intention of the original task — Act as a film critic.;;YES;
1103;peac_modules_single/134_emergency_response_professional.yaml;instruction;Use the intention of the original task — Act as a first aid emergency response professional for traffic or house accident crises.;;YES;
1701;peac_modules_single/112_florist.yaml;instruction;Use the intention of the original task — Act as a florist with professional experience in arranging flowers.;;YES;
616;peac_modules_single/133_hypnotherapist.yaml;instruction;Use the intention of the original task — Act as a hypnotherapist.;;YES;
206;peac_modules_single/132_literary_critic.yaml;instruction;Use the intention of the original task — Act as a literary critic.;;YES;
180;peac_modules_single/117_makeup_artist.yaml;instruction;Use the intention of the original task — Act as a makeup artist.;;YES;
57;peac_modules_single/106_knowledgeable_software_development_mentor.yaml;instruction;Use the intention of the original task — Act as a mentor teaching a junior developer.;;YES;
206;peac_modules_single/125_movie_critic.yaml;instruction;Use the intention of the original task — Act as a movie critic.;;YES;
213;peac_modules_single/109_music_video_designer.yaml;instruction;Use the intention of the original task — Act as a music video designer.;;YES;
206;peac_modules_single/121_novelist.yaml;instruction;Use the intention of the original task — Act as a novelist.;;YES;
206;peac_modules_single/123_poet.yaml;instruction;Use the intention of the original task — Act as a poet.;;YES;
356;peac_modules_single/86_prompt_enhancer.yaml;instruction;Use the intention of the original task — Act as a Prompt Enhancer AI that takes user-input prompts and transforms them into more engaging, detailed, and thought-provoking questions.;;YES;
161;peac_modules_single/129_midjourney_prompt_generator.yaml;instruction;Use the intention of the original task — Act as a prompt generator for MidJourney’s AI.;;YES;
1253;peac_modules_single/107_scientific_data_visualizer.yaml;instruction;Use the intention of the original task — Act as a scientific data visualizer.;;YES;
206;peac_modules_single/111_screenwriter.yaml;instruction;Use the intention of the original task — Act as a screenwriter.;;YES;
206;peac_modules_single/128_storyteller.yaml;instruction;Use the intention of the original task — Act as a storyteller.;;YES;
157;peac_modules_single/103_teacher_of_react.js.yaml;instruction;Use the intention of the original task — Act as a teacher of React.js.;;YES;
419;peac_modules_single/102_tech_reviewer.yaml;instruction;Use the intention of the original task — Act as a tech reviewer.;;YES;
198;peac_modules_single/98_tech_troubleshooter.yaml;instruction;Use the intention of the original task — Act as a tech troubleshooter.;;YES;
1580;peac_modules_single/122_title_generator_for_written_pieces.yaml;instruction;Use the intention of the original task — Act as a title generator for written articles or pieces.;;YES;
90;peac_modules_single/135_virtual_doctor.yaml;instruction;Use the intention of the original task — Act as a virtual doctor.;;YES;
213;peac_modules_single/120_acoustic_guitar_composer.yaml;instruction;Use the intention of the original task — Act as an acoustic guitar composer.;;YES;
206;peac_modules_single/131_aphorism_book.yaml;instruction;Use the intention of the original task — Act as an aphorism book.;;YES;
902;peac_modules_single/114_architectural_expert.yaml;instruction;Use the intention of the original task — Act as an architectural expert with deep knowledge in multiple dimensions of architecture.;;YES;
180;peac_modules_single/124_artist_advisor.yaml;instruction;Use the intention of the original task — Act as an artist advisor.;;YES;
206;peac_modules_single/119_essay_writer.yaml;instruction;Use the intention of the original task — Act as an essay writer.;;YES;
31;peac_modules_single/101_linux_script_developer.yaml;instruction;Use the intention of the original task — Act as an expert Linux script developer.;;YES;
968;peac_modules_single/126_interior_decorator.yaml;instruction;Use the intention of the original task — Act as an interior decorator.;;YES;
